dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
25,2020-03-12,A,0,46,0,,,,,,,1,35,,,,
25,2020-03-12,B,1,79,0,,,,,,,3,61,,,,
25,2020-03-12,C,1,38,1,,,,,,,1,17,,,,
25,2020-03-12,D,1,22,1,,,,,,,0,3,,,,
25,2020-03-12,E,2,33,2,,,,,,,1,12,,,,
26,2020-03-12,0,4,329,3,3,1,158,171,2,1,,,,,,
26,2020-03-12,A,0,92,0,,,,,,,,,,,,
26,2020-03-12,B,0,111,0,,,,,,,,,,,,
26,2020-03-12,C,0,55,0,,,,,,,,,,,,
26,2020-03-12,D,1,24,0,,,,,,,,,,,,
26,2020-03-12,E,3,47,3,,,,,,,,,,,,
27,2020-03-12,0,0,228,0,0,0,113,115,0,0,,,,,,
27,2020-03-12,A,0,53,0,,,,,,,,,,,,
27,2020-03-12,B,0,109,0,,,,,,,,,,,,
27,2020-03-12,C,0,38,0,,,,,,,,,,,,
27,2020-03-12,D,0,7,0,,,,,,,,,,,,
27,2020-03-12,E,0,21,0,,,,,,,,,,,,
28,2020-03-12,0,3,378,0,3,0,200,178,0,0,,,,,,
28,2020-03-12,A,1,74,0,,,,,,,,,,,,
28,2020-03-12,B,2,144,0,,,,,,,,,,,,
28,2020-03-12,C,0,65,0,,,,,,,,,,,,
28,2020-03-12,D,0,40,0,,,,,,,,,,,,
28,2020-03-12,E,0,55,0,,,,,,,,,,,,
29,2020-03-12,0,0,589,0,0,0,305,284,0,0,0,200,0,0,87,113
29,2020-03-12,A,0,157,0,,,,,,,0,75,,,,
29,2020-03-12,B,0,173,0,,,,,,,0,81,,,,
29,2020-03-12,C,0,111,0,,,,,,,0,22,,,,
29,2020-03-12,D,0,42,0,,,,,,,0,7,,,,
29,2020-03-12,E,0,106,0,,,,,,,0,14,,,,
2A,2020-03-12,0,0,65,0,0,0,37,28,0,0,0,15,0,0,5,10
2A,2020-03-12,A,0,8,0,,,,,,,0,2,,,,
2A,2020-03-12,B,0,21,0,,,,,,,0,7,,,,
2A,2020-03-12,C,0,17,0,,,,,,,0,3,,,,
2A,2020-03-12,D,0,9,0,,,,,,,0,1,,,,
2A,2020-03-12,E,0,10,0,,,,,,,0,2,,,,
2B,2020-03-12,0,26,123,26,15,11,67,56,15,11,,,,,,
2B,2020-03-12,A,4,12,4,,,,,,,,,,,,
2B,2020-03-12,B,15,55,15,,,,,,,,,,,,
2B,2020-03-12,C,4,28,4,,,,,,,,,,,,
2B,2020-03-12,D,1,9,1,,,,,,,,,,,,
2B,2020-03-12,E,2,19,2,,,,,,,,,,,,
30,2020-03-12,0,1,454,0,0,1,245,209,0,0,0,89,0,0,39,50
30,2020-03-12,A,0,99,0,,,,,,,0,35,,,,
30,2020-03-12,B,1,176,0,,,,,,,0,30,,,,
30,2020-03-12,C,0,80,0,,,,,,,0,18,,,,
30,2020-03-12,D,0,42,0,,,,,,,0,2,,,,
30,2020-03-12,E,0,57,0,,,,,,,0,4,,,,
31,2020-03-12,0,10,828,6,4,6,416,412,3,3,0,141,0,0,66,75
31,2020-03-12,A,0,197,0,,,,,,,0,35,,,,
31,2020-03-12,B,5,347,1,,,,,,,0,74,,,,
31,2020-03-12,C,3,137,3,,,,,,,0,14,,,,
31,2020-03-12,D,0,54,0,,,,,,,0,6,,,,
31,2020-03-12,E,2,93,2,,,,,,,0,12,,,,
32,2020-03-12,0,0,90,0,0,0,51,39,0,0,,,,,,
32,2020-03-12,A,0,14,0,,,,,,,,,,,,
32,2020-03-12,B,0,26,0,,,,,,,,,,,,
32,2020-03-12,C,0,23,0,,,,,,,,,,,,
32,2020-03-12,D,0,6,0,,,,,,,,,,,,
32,2020-03-12,E,0,21,0,,,,,,,,,,,,
33,2020-03-12,0,1,875,1,0,1,456,419,0,1,26,866,14,12,370,496
33,2020-03-12,A,0,190,0,,,,,,,3,234,,,,
33,2020-03-12,B,0,349,0,,,,,,,18,390,,,,
33,2020-03-12,C,1,162,1,,,,,,,4,129,,,,
33,2020-03-12,D,0,64,0,,,,,,,0,45,,,,
33,2020-03-12,E,0,110,0,,,,,,,1,68,,,,
34,2020-03-12,0,16,735,3,4,12,369,366,0,3,0,79,0,0,33,46
34,2020-03-12,A,10,179,3,,,,,,,0,19,,,,
34,2020-03-12,B,6,267,0,,,,,,,0,35,,,,
34,2020-03-12,C,0,137,0,,,,,,,0,20,,,,
34,2020-03-12,D,0,55,0,,,,,,,0,3,,,,
34,2020-03-12,E,0,97,0,,,,,,,0,2,,,,
35,2020-03-12,0,5,578,2,4,1,329,249,2,0,0,148,0,0,66,82
35,2020-03-12,A,0,149,0,,,,,,,0,25,,,,
35,2020-03-12,B,3,210,1,,,,,,,0,77,,,,
35,2020-03-12,C,2,102,1,,,,,,,0,22,,,,
35,2020-03-12,D,0,42,0,,,,,,,0,12,,,,
35,2020-03-12,E,0,75,0,,,,,,,0,12,,,,
36,2020-03-12,0,0,115,0,0,0,61,54,0,0,,,,,,
36,2020-03-12,A,0,19,0,,,,,,,,,,,,
36,2020-03-12,B,0,48,0,,,,,,,,,,,,
36,2020-03-12,C,0,16,0,,,,,,,,,,,,
36,2020-03-12,D,0,14,0,,,,,,,,,,,,
36,2020-03-12,E,0,18,0,,,,,,,,,,,,
37,2020-03-12,0,1,350,1,1,0,172,178,1,0,0,189,0,0,85,104
37,2020-03-12,A,0,114,0,,,,,,,0,57,,,,
37,2020-03-12,B,1,115,1,,,,,,,0,115,,,,
37,2020-03-12,C,0,47,0,,,,,,,0,12,,,,
37,2020-03-12,D,0,20,0,,,,,,,,,,,,
37,2020-03-12,E,0,54,0,,,,,,,0,5,,,,
38,2020-03-12,0,0,809,0,0,0,410,399,0,0,1,180,1,0,71,109
38,2020-03-12,A,0,198,0,,,,,,,0,38,,,,
38,2020-03-12,B,0,307,0,,,,,,,1,84,,,,
38,2020-03-12,C,0,144,0,,,,,,,0,29,,,,
38,2020-03-12,D,0,62,0,,,,,,,0,8,,,,
38,2020-03-12,E,0,98,0,,,,,,,0,21,,,,
39,2020-03-12,0,9,179,2,2,7,103,76,0,2,,,,,,
39,2020-03-12,A,0,30,0,,,,,,,,,,,,
39,2020-03-12,B,5,66,0,,,,,,,,,,,,
39,2020-03-12,C,4,39,2,,,,,,,,,,,,
39,2020-03-12,D,0,13,0,,,,,,,,,,,,
39,2020-03-12,E,0,31,0,,,,,,,,,,,,
40,2020-03-12,0,5,169,3,3,2,99,70,2,1,,,,,,
40,2020-03-12,A,0,28,0,,,,,,,,,,,,
40,2020-03-12,B,2,48,1,,,,,,,,,,,,
40,2020-03-12,C,2,34,1,,,,,,,,,,,,
40,2020-03-12,D,0,21,0,,,,,,,,,,,,
40,2020-03-12,E,1,38,1,,,,,,,,,,,,
41,2020-03-12,0,0,221,0,0,0,121,100,0,0,,,,,,
41,2020-03-12,A,0,47,0,,,,,,,,,,,,
41,2020-03-12,B,0,86,0,,,,,,,,,,,,
41,2020-03-12,C,0,46,0,,,,,,,,,,,,
41,2020-03-12,D,0,13,0,,,,,,,,,,,,
41,2020-03-12,E,0,29,0,,,,,,,,,,,,
42,2020-03-12,0,2,698,2,1,1,355,343,1,1,0,117,0,0,50,63
42,2020-03-12,A,0,140,0,,,,,,,0,31,,,,
42,2020-03-12,B,1,271,1,,,,,,,0,52,,,,
42,2020-03-12,C,0,130,0,,,,,,,0,18,,,,
42,2020-03-12,D,1,66,1,,,,,,,0,4,,,,
42,2020-03-12,E,0,91,0,,,,,,,0,12,,,,
43,2020-03-12,0,0,27,0,0,0,13,14,0,0,,,,,,
43,2020-03-12,A,0,3,0,,,,,,,,,,,,
43,2020-03-12,B,0,10,0,,,,,,,,,,,,
43,2020-03-12,C,0,7,0,,,,,,,,,,,,
43,2020-03-12,D,0,2,0,,,,,,,,,,,,
43,2020-03-12,E,0,5,0,,,,,,,,,,,,
44,2020-03-12,0,38,543,0,16,22,289,254,0,0,9,570,4,5,262,308
44,2020-03-12,A,0,121,0,,,,,,,1,165,,,,
44,2020-03-12,B,34,209,0,,,,,,,6,245,,,,
44,2020-03-12,C,3,112,0,,,,,,,2,86,,,,
44,2020-03-12,D,1,43,0,,,,,,,0,25,,,,
44,2020-03-12,E,0,58,0,,,,,,,0,48,,,,
45,2020-03-12,0,0,372,0,0,0,189,183,0,0,1,50,0,1,21,29
45,2020-03-12,A,0,115,0,,,,,,,0,5,,,,
45,2020-03-12,B,0,123,0,,,,,,,1,33,,,,
45,2020-03-12,C,0,63,0,,,,,,,0,3,,,,
45,2020-03-12,D,0,25,0,,,,,,,0,2,,,,
45,2020-03-12,E,0,46,0,,,,,,,0,6,,,,
46,2020-03-12,0,0,132,0,0,0,76,56,0,0,,,,,,
46,2020-03-12,A,0,26,0,,,,,,,,,,,,
46,2020-03-12,B,0,39,0,,,,,,,,,,,,
46,2020-03-12,C,0,30,0,,,,,,,,,,,,
46,2020-03-12,D,0,19,0,,,,,,,,,,,,
46,2020-03-12,E,0,18,0,,,,,,,,,,,,
47,2020-03-12,0,21,274,3,12,9,153,121,2,1,,,,,,
47,2020-03-12,A,2,57,0,,,,,,,,,,,,
47,2020-03-12,B,12,92,1,,,,,,,,,,,,
47,2020-03-12,C,5,51,0,,,,,,,,,,,,
47,2020-03-12,D,0,18,0,,,,,,,,,,,,
47,2020-03-12,E,2,56,2,,,,,,,,,,,,
48,2020-03-12,0,1,51,1,0,1,27,24,0,1,,,,,,
48,2020-03-12,A,0,9,0,,,,,,,,,,,,
48,2020-03-12,B,0,16,0,,,,,,,,,,,,
48,2020-03-12,C,1,12,1,,,,,,,,,,,,
48,2020-03-12,D,0,4,0,,,,,,,,,,,,
48,2020-03-12,E,0,10,0,,,,,,,,,,,,
49,2020-03-12,0,5,382,2,1,4,200,182,1,1,,,,,,
49,2020-03-12,A,0,109,0,,,,,,,,,,,,
49,2020-03-12,B,1,138,0,,,,,,,,,,,,
49,2020-03-12,C,1,54,0,,,,,,,,,,,,
49,2020-03-12,D,1,27,1,,,,,,,,,,,,
49,2020-03-12,E,2,54,1,,,,,,,,,,,,
50,2020-03-12,0,0,350,0,0,0,189,161,0,0,1,159,0,1,72,87
50,2020-03-12,A,0,78,0,,,,,,,0,34,,,,
50,2020-03-12,B,0,118,0,,,,,,,1,77,,,,
50,2020-03-12,C,0,55,0,,,,,,,0,33,,,,
50,2020-03-12,D,0,34,0,,,,,,,0,3,,,,
50,2020-03-12,E,0,65,0,,,,,,,0,12,,,,
51,2020-03-12,0,1,330,1,0,1,169,161,0,1,0,23,0,0,10,13
51,2020-03-12,A,0,100,0,,,,,,,0,11,,,,
51,2020-03-12,B,1,130,1,,,,,,,0,9,,,,
51,2020-03-12,C,0,49,0,,,,,,,0,2,,,,
51,2020-03-12,D,0,19,0,,,,,,,,,,,,
51,2020-03-12,E,0,32,0,,,,,,,0,1,,,,
52,2020-03-12,0,0,141,0,0,0,69,72,0,0,,,,,,
52,2020-03-12,A,0,35,0,,,,,,,,,,,,
52,2020-03-12,B,0,57,0,,,,,,,,,,,,
52,2020-03-12,C,0,20,0,,,,,,,,,,,,
52,2020-03-12,D,0,12,0,,,,,,,,,,,,
52,2020-03-12,E,0,17,0,,,,,,,,,,,,
53,2020-03-12,0,0,88,0,0,0,51,37,0,0,,,,,,
53,2020-03-12,A,0,11,0,,,,,,,,,,,,
53,2020-03-12,B,0,36,0,,,,,,,,,,,,
53,2020-03-12,C,0,16,0,,,,,,,,,,,,
53,2020-03-12,D,0,12,0,,,,,,,,,,,,
53,2020-03-12,E,0,13,0,,,,,,,,,,,,
54,2020-03-12,0,3,414,1,2,1,218,196,1,0,0,142,0,0,63,79
54,2020-03-12,A,2,85,0,,,,,,,0,45,,,,
54,2020-03-12,B,0,142,0,,,,,,,0,48,,,,
54,2020-03-12,C,0,81,0,,,,,,,0,18,,,,
54,2020-03-12,D,1,48,1,,,,,,,0,7,,,,
54,2020-03-12,E,0,58,0,,,,,,,0,23,,,,
55,2020-03-12,0,2,115,0,2,0,58,57,0,0,,,,,,
55,2020-03-12,A,0,21,0,,,,,,,,,,,,
55,2020-03-12,B,1,37,0,,,,,,,,,,,,
55,2020-03-12,C,1,19,0,,,,,,,,,,,,
55,2020-03-12,D,0,16,0,,,,,,,,,,,,
55,2020-03-12,E,0,22,0,,,,,,,,,,,,
56,2020-03-12,0,69,493,1,34,35,231,262,0,1,0,69,0,0,28,41
56,2020-03-12,A,11,100,0,,,,,,,0,27,,,,
56,2020-03-12,B,28,153,0,,,,,,,0,23,,,,
56,2020-03-12,C,16,104,0,,,,,,,0,10,,,,
56,2020-03-12,D,10,40,1,,,,,,,0,1,,,,
56,2020-03-12,E,4,96,0,,,,,,,0,8,,,,
57,2020-03-12,0,2,718,1,0,2,352,366,0,1,,,,,,
57,2020-03-12,A,0,167,0,,,,,,,,,,,,
57,2020-03-12,B,2,259,1,,,,,,,,,,,,
57,2020-03-12,C,0,129,0,,,,,,,,,,,,
57,2020-03-12,D,0,70,0,,,,,,,,,,,,
57,2020-03-12,E,0,93,0,,,,,,,,,,,,
58,2020-03-12,0,4,176,4,1,3,94,82,1,3,,,,,,
58,2020-03-12,A,0,41,0,,,,,,,,,,,,
58,2020-03-12,B,3,64,3,,,,,,,,,,,,
58,2020-03-12,C,1,34,1,,,,,,,,,,,,
58,2020-03-12,D,0,10,0,,,,,,,,,,,,
58,2020-03-12,E,0,27,0,,,,,,,,,,,,
59,2020-03-12,0,8,1942,3,5,3,995,947,2,1,3,756,2,1,344,412
59,2020-03-12,A,1,588,0,,,,,,,1,270,,,,
59,2020-03-12,B,3,690,0,,,,,,,0,393,,,,
59,2020-03-12,C,1,320,0,,,,,,,2,69,,,,
59,2020-03-12,D,0,138,0,,,,,,,0,15,,,,
59,2020-03-12,E,3,206,3,,,,,,,0,7,,,,
60,2020-03-12,0,0,176,0,0,0,84,92,0,0,,,,,,
60,2020-03-12,A,0,11,0,,,,,,,,,,,,
60,2020-03-12,B,0,77,0,,,,,,,,,,,,
60,2020-03-12,C,0,45,0,,,,,,,,,,,,
60,2020-03-12,D,0,14,0,,,,,,,,,,,,
60,2020-03-12,E,0,29,0,,,,,,,,,,,,
61,2020-03-12,0,0,212,0,0,0,113,99,0,0,,,,,,
61,2020-03-12,A,0,46,0,,,,,,,,,,,,
61,2020-03-12,B,0,72,0,,,,,,,,,,,,
61,2020-03-12,C,0,30,0,,,,,,,,,,,,
61,2020-03-12,D,0,23,0,,,,,,,,,,,,
61,2020-03-12,E,0,41,0,,,,,,,,,,,,
62,2020-03-12,0,1,370,1,1,0,191,179,1,0,,,,,,
62,2020-03-12,A,0,123,0,,,,,,,,,,,,
62,2020-03-12,B,1,125,1,,,,,,,,,,,,
62,2020-03-12,C,0,61,0,,,,,,,,,,,,
62,2020-03-12,D,0,25,0,,,,,,,,,,,,
62,2020-03-12,E,0,36,0,,,,,,,,,,,,
63,2020-03-12,0,0,174,0,0,0,101,73,0,0,0,98,0,0,47,51
63,2020-03-12,A,0,67,0,,,,,,,0,24,,,,
63,2020-03-12,B,0,60,0,,,,,,,0,44,,,,
63,2020-03-12,C,0,18,0,,,,,,,0,7,,,,
63,2020-03-12,D,0,10,0,,,,,,,0,10,,,,
63,2020-03-12,E,0,19,0,,,,,,,0,13,,,,
64,2020-03-12,0,13,424,1,8,5,226,198,1,0,2,343,1,1,144,199
64,2020-03-12,A,4,93,0,,,,,,,0,106,,,,
64,2020-03-12,B,6,159,0,,,,,,,2,143,,,,
64,2020-03-12,C,2,75,0,,,,,,,0,49,,,,
64,2020-03-12,D,0,30,0,,,,,,,0,12,,,,
64,2020-03-12,E,1,67,1,,,,,,,0,33,,,,
65,2020-03-12,0,0,115,0,0,0,58,57,0,0,,,,,,
65,2020-03-12,A,0,13,0,,,,,,,,,,,,
65,2020-03-12,B,0,42,0,,,,,,,,,,,,
65,2020-03-12,C,0,28,0,,,,,,,,,,,,
65,2020-03-12,D,0,18,0,,,,,,,,,,,,
65,2020-03-12,E,0,14,0,,,,,,,,,,,,
66,2020-03-12,0,1,386,0,0,1,199,187,0,0,0,140,0,0,75,65
66,2020-03-12,A,1,95,0,,,,,,,0,51,,,,
66,2020-03-12,B,0,122,0,,,,,,,0,50,,,,
66,2020-03-12,C,0,76,0,,,,,,,0,18,,,,
66,2020-03-12,D,0,38,0,,,,,,,0,7,,,,
66,2020-03-12,E,0,55,0,,,,,,,0,14,,,,
67,2020-03-12,0,12,447,3,3,9,212,235,1,2,13,324,5,8,141,183
67,2020-03-12,A,4,113,0,,,,,,,3,109,,,,
67,2020-03-12,B,6,152,1,,,,,,,7,145,,,,
67,2020-03-12,C,0,79,0,,,,,,,3,38,,,,
67,2020-03-12,D,0,35,0,,,,,,,0,12,,,,
67,2020-03-12,E,2,68,2,,,,,,,0,16,,,,
68,2020-03-12,0,32,381,21,17,15,200,181,12,9,28,123,14,14,62,61
68,2020-03-12,A,0,75,0,,,,,,,5,24,,,,
68,2020-03-12,B,5,99,0,,,,,,,13,62,,,,
68,2020-03-12,C,9,81,5,,,,,,,7,21,,,,
68,2020-03-12,D,5,42,4,,,,,,,1,6,,,,
68,2020-03-12,E,13,84,12,,,,,,,2,10,,,,
69,2020-03-12,0,41,1238,19,17,24,610,628,7,12,29,352,12,17,167,185
69,2020-03-12,A,0,316,0,,,,,,,4,69,,,,
69,2020-03-12,B,16,517,3,,,,,,,15,185,,,,
69,2020-03-12,C,12,194,5,,,,,,,7,52,,,,
69,2020-03-12,D,7,80,6,,,,,,,1,11,,,,
69,2020-03-12,E,6,131,5,,,,,,,2,34,,,,
70,2020-03-12,0,0,145,0,0,0,70,75,0,0,,,,,,
70,2020-03-12,A,0,23,0,,,,,,,,,,,,
70,2020-03-12,B,0,57,0,,,,,,,,,,,,
70,2020-03-12,C,0,28,0,,,,,,,,,,,,
70,2020-03-12,D,0,15,0,,,,,,,,,,,,
70,2020-03-12,E,0,22,0,,,,,,,,,,,,
71,2020-03-12,0,50,403,14,24,26,213,190,10,4,,,,,,
71,2020-03-12,A,1,62,1,,,,,,,,,,,,
71,2020-03-12,B,20,160,1,,,,,,,,,,,,
71,2020-03-12,C,12,78,2,,,,,,,,,,,,
71,2020-03-12,D,9,37,3,,,,,,,,,,,,
71,2020-03-12,E,8,66,7,,,,,,,,,,,,
72,2020-03-12,0,24,382,6,10,14,193,189,2,4,,,,,,
72,2020-03-12,A,5,116,0,,,,,,,,,,,,
72,2020-03-12,B,7,121,1,,,,,,,,,,,,
72,2020-03-12,C,5,56,0,,,,,,,,,,,,
72,2020-03-12,D,3,28,2,,,,,,,,,,,,
72,2020-03-12,E,3,60,3,,,,,,,,,,,,
73,2020-03-12,0,0,253,0,0,0,140,113,0,0,0,149,0,0,59,90
73,2020-03-12,A,0,26,0,,,,,,,0,35,,,,
73,2020-03-12,B,0,102,0,,,,,,,0,77,,,,
73,2020-03-12,C,0,66,0,,,,,,,0,21,,,,
73,2020-03-12,D,0,32,0,,,,,,,0,3,,,,
73,2020-03-12,E,0,27,0,,,,,,,0,13,,,,
74,2020-03-12,0,0,689,0,0,0,362,327,0,0,3,152,2,1,68,84
74,2020-03-12,A,0,133,0,,,,,,,0,45,,,,
74,2020-03-12,B,0,300,0,,,,,,,2,70,,,,
74,2020-03-12,C,0,140,0,,,,,,,1,27,,,,
74,2020-03-12,D,0,47,0,,,,,,,0,5,,,,
74,2020-03-12,E,0,69,0,,,,,,,0,5,,,,
75,2020-03-12,0,75,1554,26,42,33,892,662,15,11,51,1215,24,27,552,659
75,2020-03-12,A,0,310,0,,,,,,,4,310,,,,
75,2020-03-12,B,34,694,6,,,,,,,30,531,,,,
75,2020-03-12,C,26,323,9,,,,,,,11,209,,,,
75,2020-03-12,D,12,106,9,,,,,,,3,56,,,,
75,2020-03-12,E,3,121,2,,,,,,,1,85,,,,
76,2020-03-12,0,6,996,1,5,1,492,504,1,0,0,131,0,0,58,73
76,2020-03-12,A,0,280,0,,,,,,,0,39,,,,
76,2020-03-12,B,5,356,0,,,,,,,0,65,,,,
76,2020-03-12,C,0,187,0,,,,,,,0,24,,,,
76,2020-03-12,D,0,67,0,,,,,,,0,2,,,,
76,2020-03-12,E,1,106,1,,,,,,,0,1,,,,
77,2020-03-12,0,33,628,4,10,23,316,312,2,2,7,255,4,3,119,133
77,2020-03-12,A,0,155,0,,,,,,,0,111,,,,
77,2020-03-12,B,26,266,4,,,,,,,6,109,,,,
77,2020-03-12,C,7,124,0,,,,,,,1,24,,,,
77,2020-03-12,D,0,33,0,,,,,,,0,7,,,,
77,2020-03-12,E,0,50,0,,,,,,,0,4,,,,
78,2020-03-12,0,27,925,6,13,14,469,456,4,2,19,196,8,11,86,110
78,2020-03-12,A,1,244,0,,,,,,,5,71,,,,
78,2020-03-12,B,14,373,1,,,,,,,6,80,,,,
78,2020-03-12,C,6,172,1,,,,,,,3,29,,,,
78,2020-03-12,D,2,49,0,,,,,,,4,9,,,,
78,2020-03-12,E,4,86,4,,,,,,,1,7,,,,
79,2020-03-12,0,4,256,0,3,1,125,131,0,0,,,,,,
79,2020-03-12,A,0,55,0,,,,,,,,,,,,
79,2020-03-12,B,4,93,0,,,,,,,,,,,,
79,2020-03-12,C,0,58,0,,,,,,,,,,,,
79,2020-03-12,D,0,16,0,,,,,,,,,,,,
79,2020-03-12,E,0,34,0,,,,,,,,,,,,
80,2020-03-12,0,11,415,2,7,4,209,206,0,2,1,304,0,1,130,174
80,2020-03-12,A,0,108,0,,,,,,,1,94,,,,
80,2020-03-12,B,8,136,1,,,,,,,0,146,,,,
80,2020-03-12,C,3,72,1,,,,,,,0,50,,,,
80,2020-03-12,D,0,30,0,,,,,,,0,5,,,,
80,2020-03-12,E,0,69,0,,,,,,,0,9,,,,
81,2020-03-12,0,2,298,0,1,1,172,126,0,0,,,,,,
81,2020-03-12,A,0,67,0,,,,,,,,,,,,
81,2020-03-12,B,0,106,0,,,,,,,,,,,,
81,2020-03-12,C,1,53,0,,,,,,,,,,,,
81,2020-03-12,D,1,28,0,,,,,,,,,,,,
81,2020-03-12,E,0,44,0,,,,,,,,,,,,
82,2020-03-12,0,14,146,0,1,13,73,73,0,0,,,,,,
82,2020-03-12,A,1,39,0,,,,,,,,,,,,
82,2020-03-12,B,7,51,0,,,,,,,,,,,,
82,2020-03-12,C,6,31,0,,,,,,,,,,,,
82,2020-03-12,D,0,8,0,,,,,,,,,,,,
82,2020-03-12,E,0,17,0,,,,,,,,,,,,
83,2020-03-12,0,1,672,0,0,1,348,324,0,0,3,496,1,2,205,291
83,2020-03-12,A,0,161,0,,,,,,,0,179,,,,
83,2020-03-12,B,0,221,0,,,,,,,1,190,,,,
83,2020-03-12,C,1,118,0,,,,,,,2,66,,,,
83,2020-03-12,D,0,51,0,,,,,,,0,12,,,,
83,2020-03-12,E,0,121,0,,,,,,,0,39,,,,
84,2020-03-12,0,3,483,2,1,2,263,220,1,1,0,39,0,0,13,26
84,2020-03-12,A,0,118,0,,,,,,,0,9,,,,
84,2020-03-12,B,1,156,1,,,,,,,0,22,,,,
84,2020-03-12,C,1,87,0,,,,,,,0,4,,,,
84,2020-03-12,D,0,38,0,,,,,,,0,2,,,,
84,2020-03-12,E,1,84,1,,,,,,,0,2,,,,
85,2020-03-12,0,6,338,0,5,1,174,164,0,0,,,,,,
85,2020-03-12,A,0,93,0,,,,,,,,,,,,
85,2020-03-12,B,3,100,0,,,,,,,,,,,,
85,2020-03-12,C,2,62,0,,,,,,,,,,,,
85,2020-03-12,D,0,27,0,,,,,,,,,,,,
85,2020-03-12,E,1,56,0,,,,,,,,,,,,
86,2020-03-12,0,0,269,0,0,0,151,118,0,0,,,,,,
86,2020-03-12,A,0,60,0,,,,,,,,,,,,
86,2020-03-12,B,0,112,0,,,,,,,,,,,,
86,2020-03-12,C,0,50,0,,,,,,,,,,,,
86,2020-03-12,D,0,19,0,,,,,,,,,,,,
86,2020-03-12,E,0,28,0,,,,,,,,,,,,
87,2020-03-12,0,0,300,0,0,0,175,125,0,0,0,199,0,0,84,115
87,2020-03-12,A,0,70,0,,,,,,,0,42,,,,
87,2020-03-12,B,0,92,0,,,,,,,0,110,,,,
87,2020-03-12,C,0,61,0,,,,,,,0,27,,,,
87,2020-03-12,D,0,30,0,,,,,,,0,7,,,,
87,2020-03-12,E,0,47,0,,,,,,,0,13,,,,
88,2020-03-12,0,23,285,2,7,16,143,142,0,2,,,,,,
88,2020-03-12,A,1,67,0,,,,,,,,,,,,
88,2020-03-12,B,11,92,0,,,,,,,,,,,,
88,2020-03-12,C,7,57,1,,,,,,,,,,,,
88,2020-03-12,D,2,26,1,,,,,,,,,,,,
88,2020-03-12,E,2,43,0,,,,,,,,,,,,
89,2020-03-12,0,7,319,0,4,3,156,163,0,0,0,71,0,0,36,35
89,2020-03-12,A,0,63,0,,,,,,,0,19,,,,
89,2020-03-12,B,6,117,0,,,,,,,0,32,,,,
89,2020-03-12,C,1,74,0,,,,,,,0,14,,,,
89,2020-03-12,D,0,27,0,,,,,,,0,4,,,,
89,2020-03-12,E,0,38,0,,,,,,,0,2,,,,
90,2020-03-12,0,1,134,0,0,1,62,72,0,0,,,,,,
90,2020-03-12,A,0,12,0,,,,,,,,,,,,
90,2020-03-12,B,0,48,0,,,,,,,,,,,,
90,2020-03-12,C,1,26,0,,,,,,,,,,,,
90,2020-03-12,D,0,15,0,,,,,,,,,,,,
90,2020-03-12,E,0,33,0,,,,,,,,,,,,
91,2020-03-12,0,14,638,6,10,4,322,316,4,2,0,143,0,0,60,83
91,2020-03-12,A,0,107,0,,,,,,,0,58,,,,
91,2020-03-12,B,4,299,1,,,,,,,0,50,,,,
91,2020-03-12,C,2,137,1,,,,,,,0,24,,,,
91,2020-03-12,D,0,39,0,,,,,,,0,2,,,,
91,2020-03-12,E,8,56,4,,,,,,,0,9,,,,
92,2020-03-12,0,19,993,2,11,8,537,456,1,1,,,,,,
92,2020-03-12,A,0,307,0,,,,,,,,,,,,
92,2020-03-12,B,11,382,0,,,,,,,,,,,,
92,2020-03-12,C,4,153,1,,,,,,,,,,,,
92,2020-03-12,D,2,56,0,,,,,,,,,,,,
92,2020-03-12,E,2,95,1,,,,,,,,,,,,
93,2020-03-12,0,10,1091,3,5,5,618,472,2,1,,,,,,
93,2020-03-12,A,0,285,0,,,,,,,,,,,,
93,2020-03-12,B,3,474,0,,,,,,,,,,,,
93,2020-03-12,C,2,208,0,,,,,,,,,,,,
93,2020-03-12,D,2,59,1,,,,,,,,,,,,
93,2020-03-12,E,3,65,2,,,,,,,,,,,,
94,2020-03-12,0,76,1134,26,41,35,592,541,17,9,,,,,,
94,2020-03-12,A,0,284,0,,,,,,,,,,,,
94,2020-03-12,B,44,475,5,,,,,,,,,,,,
94,2020-03-12,C,22,212,12,,,,,,,,,,,,
94,2020-03-12,D,2,73,1,,,,,,,,,,,,
94,2020-03-12,E,8,90,8,,,,,,,,,,,,
95,2020-03-12,0,64,1012,15,31,33,533,479,9,6,7,266,2,5,130,136
95,2020-03-12,A,1,307,0,,,,,,,2,106,,,,
95,2020-03-12,B,38,400,3,,,,,,,4,114,,,,
95,2020-03-12,C,17,163,6,,,,,,,1,33,,,,
95,2020-03-12,D,4,56,3,,,,,,,0,5,,,,
95,2020-03-12,E,4,86,3,,,,,,,0,8,,,,
971,2020-03-12,0,0,295,0,0,0,142,153,0,0,,,,,,
971,2020-03-12,A,0,85,0,,,,,,,,,,,,
971,2020-03-12,B,0,100,0,,,,,,,,,,,,
